fuente,nit,nit-razon social,Sector,ut,ventas
,901249487,901249487 - Laing Investments Management Services (Colombia) Limited - Sucursal En Colombia,M7010 - Actividades de administración empresarial,,9465
,901249505,901249505 - Cencosud Col Shopping S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,20424
,901249522,901249522 - Vestas Colombia Sas,C3320 - Instalación especializada de maquinaria y equipo industrial,,88837
,901249635,901249635 - Construccion Arquitectura Y Paisajismo S.A.S.,F4111 - Construcción de edificios residenciales,,15656
,901250185,901250185 - Diseños Tributo Colombia Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,7222
,901250230,901250230 - Constructora Villa Olimpica Sas,F4111 - Construcción de edificios residenciales,,9420
,901250255,901250255 - Escritorio Es Oficina S.A.S.,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,349
,901250353,901250353 - Estrategias De Valor  Bic Sas,M7020 - Actividades de consultaría de gestión,,23
,901250374,901250374 - Lektec S.A.S. Bic,M7020 - Actividades de consultoría de gestión,,5750
,901250564,901250564 - Grupo Empresarial Cam Sas,F4290 - Construcción de otras obras de ingeniería civil,,43392
,901250585,901250585 - Organc Baobab Sas,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,25012
,901250855,901250855 - Colombiana De Inversiones Raval Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,1223
,901250857,901250857 - Grupo Empresarial Agrotex In Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,4949
,901250883,901250883 - Gesfuste Colombia S.A.S.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,136087
,901251806,901251806 - Mcap,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,392
,901252049,901252049 - Negratin Colombia S.A.S,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,82087
,901252173,901252173 - Credit Box S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,610
,901252455,901252455 - Agrohacienda La Martina Sas,C1090 - Elaboración de alimentos preparados para animales,,25913
,901252514,901252514 - Administraciones Nmm S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2304
,901252849,901252849 - Clavelez S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,929
,901252860,901252860 - Belzcon Sas,F4290 - Construcción de otras obras de ingeniería civil,,18876
,901252874,901252874 - 10Pearls Colombia S.A.S.,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,8069
,901252919,901252919 - Licores Aburra Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",,24901
,901253009,901253009 - Inversiones Cyclo S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2122
,901253065,901253065 - Financrea S.A.S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,844
,901253217,901253217 - Soluciones Agropecuarias Y Financieras Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,63311
,901253436,901253436 - Cartonera Y Papelera Del Pacifico Sas,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",,19656
,901253549,901253549 - Proyectos Inmobiliarios Cdc Sas,F4111 - Construcción de edificios residenciales,,566
,901253588,901253588 - Incomm Sas,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,,62462
,901253665,901253665 - Lemor Group Sas,F4290 - Construcción de otras obras de ingeniería civil,,40935
,901253877,901253877 - Jerseytex Sas,"C1103 - Producción de malta, elaboración de cervezas y otras bebidas malteadas",,14293
,901254685,901254685 - Dcp Salud Sas,"Q8621 - Actividades de la práctica médica, sin internación",,1069
,901254825,901254825 - Sacs & Bagages Colombia Sas,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,,10518
,901255412,901255412 - Sanulac Nutricion Colombia Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,21313
,901255519,901255519 - Figarantias Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,111595
,901255834,901255834 - Metales Suarez Sas,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",,19465
,901255873,901255873 - Promotora Komorebi Sas,F4290 - Construcción de otras obras de ingeniería civil,,3340
,901256031,901256031 - Cinco Urbana Sas,F4111 - Construcción de edificios residenciales,,8486
,901256066,901256066 - Compañia Consultora Colombiana Triple C S.A.S -  Bic,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,2700
,901256621,901256621 - Agricola D8 Sas,A0123 - Cultivo de café,,6868
,901256656,901256656 - O-I Obras E Ingeniería Sostenible Sas,F4290 - Construcción de otras obras de ingeniería civil,,11575
,901256828,901256828 - Nf Mde Co Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,795
,901257092,901257092 - Magrocarnes De Oriente S.A.S.,C1011 - Procesamiento y conservación de carne y productos cárnicos,,29379
,901257204,901257204 - Bernal Group S.A.S,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",,2071
,901257666,901257666 - Actividades De Capital Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,12026
,901257831,901257831 - Site 48 Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,7078
,901258279,901258279 - Centro Logistico Clip Cl Sas Zomac,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1777
,901258443,901258443 - Inversiones Lozano Garcia S.A.S,F4312 - Preparación del terreno,,1814
,901258454,901258454 - Korner Sas,F4111 - Construcción de edificios residenciales,,64263
,901258534,901258534 - Interlogistica Service Sas,G4631 - Comercio al por mayor de productos alimenticios,,14008
,901258610,901258610 - Vimob Sas Bic,F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,3041
,901258975,901258975 - Saka  Inversiones  Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,4477
,901259188,901259188 - Synergix Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,16862
,901259280,901259280 - C.I. Exportmarket S.A.S,G4631 - Comercio al por mayor de productos alimenticios,,19500
,901259341,901259341 - Muncher S.A.S,I5619 - Otros tipos de expendio de comidas preparadas n.c.p.,,23651
,901259606,901259606 - Fix It Assistance Sas,N8220 - Actividades de centros de llamadas (call center),,4089
,901259742,901259742 - Bicicletas Strongman Bogota Sas,"G4762 - Comercio al por menor de artículos deportivos, en establecimientos especializados",,38673
,901260271,901260271 - Juvu S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,92
,901260521,901260521 - Oh Overflod Sas,A0145 - Cría de aves de corral,,4797
,901260668,901260668 - Livetech Colombia S.A.S.,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",,31334
,901260813,901260813 - Promotora San Oliver Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,7583
,901261136,901261136 - Maurec Sas,M7420 - Actividades de fotografía,,8230
,901261720,901261720 - Granja Bonita Zomac Sas,A0121 - Cultivo de frutas tropicales y subtropicales,,794
,901261954,901261954 - Matenimientos Nacionales Especializados Sas,G4520 - Mantenimiento y reparación de vehículos automotores,,21957
,901262121,901262121 - Constructora Quijano Perdomo S.A.S.,F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,13048
,901262666,901262666 - Andina Comercio De Antioquia S.A.S,G4631 - Comercio al por mayor de productos alimenticios,,16023
,901262685,901262685 - Epring Sas,F4321 - Instalaciones eléctricas,,6412
,901264105,901264105 - Maxfin Financiera S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,3257
,901264146,901264146 - The Juju Sas,M7310 - Publicidad,,22400
,901264539,901264539 - Intelligent Customer Acquisition Sas,M7310 - Publicidad,,25911
,901264616,901264616 - Gorilla Logic Sas,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,51754
,901264990,901264990 - Hamilton 58 Sas,M7010 - Actividades de administración empresarial,,1033
,901265056,901265056 - Isotron Colombia S.A.S.,F4290 - Construcción de otras obras de ingeniería civil,,9058
,901265149,901265149 - Credicorp Negocios Digitales S.A.S,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,4592
,901265221,901265221 - Vipar Inversiones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,430
,901265237,901265237 - Ci Goldland Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,339835
,901265789,901265789 - Cinecity Sas,J5914 - Actividades de exhibición de películas cinematográficas y videos,,35794
,901266266,901266266 - Jiangling Motors Colombia Sas,G4511 - Comercio de vehículos automotores nuevos,,126053
,901266454,901266454 - Virtual Muebles Sas,G4791 - Comercio al por menor realizado a través de internet,,10881
,901266582,901266582 - Hyland Colombia S.A.S,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,17946
,901267025,901267025 - Csl Behring Colombia Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,27186
,901267124,901267124 - Llevaloya Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,2705
,901267871,901267871 - Calidad Y Gestion En Talento Humano Sas,N7820 - Actividades de empresas de servicios temporales,,18320
,901268056,901268056 - Adkz Inversiones S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,11
,901268372,901268372 - Bluport S.A.S.,M7010 - Actividades de administración empresarial,,2358
,901268384,901268384 - Inversiones Gnb Comunicaciones Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,1403
,901268585,901268585 - Urantus Greenhouses S.A.S,F4290 - Construcción de otras obras de ingeniería civil,,1328
,901268594,901268594 - Respaldo Colombia Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,12849
,901269699,901269699 - Brownstone Capital Sas,I5511 - Alojamiento en hoteles,,5237
,901269884,901269884 - Rpl Inversiones Sas,K6494 - Otras actividades de distribución de fondos,,56
,901270514,901270514 - Maxipets Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,146903
,901270584,901270584 - Green World Colombia S.A.S.,G4791 - Comercio al por menor realizado a través de internet,,13126
,901270622,901270622 - Inversiones Keyah Sas,G4731 - Comercio al por menor de combustible para automotores,,39396
,901270850,901270850 - Bydand S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2125
,901271143,901271143 - Omaha Holding S.A.S.,M7010 - Actividades de administración empresarial,,40033
,901271474,901271474 - Import A.I.M Logistic Sas,G4690 - Comercio al por mayor no especializado,,19349
,901272280,901272280 - Inversiones Al Bosque Sas,A0121 - Cultivo de frutas tropicales y subtropicales,,99
,901272517,901272517 - Clk Venues Sas,R9007 - Actividades de espectáculos musicales en vivo,,232
,901272787,901272787 - Distrisaes S.A.S. _(Zomac),G4631 - Comercio al por mayor de productos alimenticios,,9878
,901272871,901272871 - Antioqueña De Resortes S.A.S,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,,7077
,901273377,901273377 - Proyectos Inmobiliarios Saisa Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1323
,901273633,901273633 - Ci Fruselva Colombia Sas,G4631 - Comercio al por mayor de productos alimenticios,,34169
,901273719,901273719 - Jolo Overseas Sas,M7020 - Actividades de consultoría de gestión,,4901
,901274316,901274316 - Color In S.A.S.,C1313 - Acabado de productos textiles,,4252
,901274344,901274344 - Carl Baguhn Barranquilla Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,19364
,901274483,901274483 - Productos Alimenticios Alco S.A.S.,G4631 - Comercio al por mayor de productos alimenticios,,102279
,901274790,901274790 - Dss Sustainable Solutions Colombia S.A.S,M7020 - Actividades de consultoría de gestión,,8446
,901274824,901274824 - Newcow Inversiones Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,2811
,901275129,901275129 - Globoshops Sas,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",,55194
,901275952,901275952 - Cmm Legal Abogados Sas,M6910 - Actividades jurídicas,,873
,901276515,901276515 - Vernazza Construcciones Sas,F4111 - Construcción de edificios residenciales,,733
,901276714,901276714 - Construcciones E Infraestructura Del Sur,F4111 - Construcción de edificios residenciales,,9227
,901276821,901276821 - Atc Fibra De Colombia Sas,J6190 - Otras actividades de telecomunicaciones,,2921
,901276916,901276916 - Manila Holdings S.A.S,I5511 - Alojamiento en hoteles,,10711
,901277172,901277172 - Frutera Tierra Prometida Sas,G4631 - Comercio al por mayor de productos alimenticios,,22359
,901277447,901277447 - Insttantt Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,2428
