fuente,nit,nit-razon social,Sector,ut,ventas
prospectos,900560774,900560774 - Disan Agro Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",400.0,446568
Clientes,800071617,800071617 - Cummins De Los Andes S.A.,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",360.0,217133
prospectos,860016310,860016310 - Producciones Generales Sa,C2821 - Fabricación de maquinaria agropecuaria y forestal,349.0,103405
prospectos,860031028,860031028 - Siemens Sociedad Por Acciones Simplificadas,C2790 - Fabricación de otros tipos de equipo eléctrico n.c.p.,329.0,559827
prospectos,900405236,900405236 - Recuperadora Y Normalizadora Integral De Cartera Sas,N8220 - Actividades de centros de llamadas (call center),320.0,9050
prospectos,860091213,860091213 - Equitronica Saequitronica Sas,C2712 - Fabricación de aparatos de distribución y control de la energía eléctrica,300.0,15609
prospectos,860511458,860511458 - Agrointegral Andina Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",300.0,530344
prospectos,890200686,890200686 - Penagos Hermanos Y Compañia Sas,C2821 - Fabricación de maquinaria agropecuaria y forestal,300.0,41008
prospectos,900563991,900563991 - Majorel Bucaramanga Sasç,N8220 - Actividades de centros de llamadas (call center),300.0,66874
Clientes,830060331,830060331 - Komatsu Colombia S.A.S.,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,293.0,338583
prospectos,800226833,800226833 - Rampint Sas,F4290 - Construcción de otras obras de ingeniería civil,270.0,221569
Clientes,900251415,900251415 - Softys Gachancipá Sa,C1701 - Fabricación de pulpas (pastas) celulósicas; papel y cartón,262.0,210089
prospectos,800144813,800144813 - Frigorifico Metropolitano Sasa,C1011 - Procesamiento y conservación de carne y productos cárnicos,250.0,63473
prospectos,800164741,800164741 - Tilata Sas,P8530 - Establecimientos que combinan diferentes niveles de educación,250.0,18244
prospectos,800249678,800249678 - Jungheinrich Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,250.0,65131
prospectos,900147693,900147693 - Ecodiesel Colombia Sa,C2029 - Fabricación de otros productos químicos n.c.p.,250.0,720127
prospectos,900345431,900345431 - Agropaisa Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",250.0,270905
prospectos,900819727,900819727 - Pes Colombia Saspes Colombia Sas,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,250.0,296992
Clientes,901326481,901326481 - Siemens Energy Sas,C2790 - Fabricación de otros tipos de equipo eléctrico n.c.p.,250.0,742859
Clientes,830067414,830067414 - Kaeser Compresores De Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,242.0,156804
prospectos,800032071,800032071 - Embotelladora Capri Ltda En Reorganizacion,"C1104 - Elaboración de bebidas no alcohólicas, producción de aguas minerales y otras aguas embotelladas",216.0,57933
prospectos,860047379,860047379 - Cfc Cafarcol Sas,G4690 - Comercio al por mayor no especializado,211.0,45701
prospectos,800119647,800119647 - Petrocasinos Sa,I5629 - Actividades de otros servicios de comidas,200.0,87958
prospectos,804016642,804016642 - Industrias Bicicletas Milan Sa,C3092 - Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad,200.0,91260
prospectos,830001338,830001338 - Sumimas Sas,G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,200.0,133806
prospectos,830056202,830056202 - Labcare De Colombia S.A.S,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",200.0,54642
prospectos,860401826,860401826 - Productos Alimenticios El Recreo S.A.S.,C1040 - Elaboración de productos lácteos,200.0,282822
prospectos,890211777,890211777 - Construcciones Marval S.A.S,F4111 - Construcción de edificios residenciales,200.0,388263
prospectos,900027833,900027833 - Mathiesen Colombia Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",200.0,67343
prospectos,900156826,900156826 - Ofix Suministros  Y Logistica Sas,G4690 - Comercio al por mayor no especializado,200.0,97891
Clientes,900166896,900166896 - Hino Motors Manufacturing Colombia S.A.S.,C2910 - Fabricación de vehículos automotores y sus motores,200.0,541924
prospectos,900207065,900207065 - Iberomoda S.A.S,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,200.0,130511
prospectos,900266988,900266988 - Grupo Pronum Sas,C2410 - Industrias básicas de hierro y de acero,200.0,39696
prospectos,900294380,900294380 - Lh Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",200.0,81730
prospectos,900397839,900397839 - Compañia Dsierra S.A.S.,G4631 - Comercio al por mayor de productos alimenticios,200.0,596967
prospectos,900462245,900462245 - Nativa Produce Sas,G4631 - Comercio al por mayor de productos alimenticios,200.0,19062
prospectos,900860284,900860284 - Bbi Colombia Sas,I5613 - Expendio de comidas preparadas en cafeterías,200.0,248732
prospectos,890700058,890700058 - Union De Arroceros S.A.S.,C1051 - Elaboración de productos de molinería,180.0,281178
prospectos,860000596,860000596 - Espumlatex S.A.,C3290 - Otras industrias manufactureras n.c.p.,172.0,57804
Clientes,804004553,804004553 - Mayorautos Sas,G4511 - Comercio de vehículos automotores nuevos,170.0,140439
Clientes,901033503,901033503 - Boydorr Nutrition Sas,C1089 - Elaboración de otros productos alimenticios n.c.p.,151.0,52440
prospectos,800014338,800014338 - Laboratorios Natural Freshly Infabo Sas Instituto Farmacologico Botanico Sas,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",150.0,112437
prospectos,800067861,800067861 - Compañia Iberoamericana De Plasticos S.A.S,C2229 - Fabricación de artículos de plástico n.c.p.,150.0,194720
prospectos,800071491,800071491 - Crayola Y Lapiz Sas,P8513 - Educación básica primaria,150.0,35092
prospectos,800139802,800139802 - Genesis Data Sas,J6120 - Actividades de telecomunicaciones inalámbricas,150.0,2811
prospectos,800146643,800146643 - Congrupo S.A.,C1089 - Elaboración de otros productos alimenticios n.c.p.,150.0,109879
prospectos,800189687,800189687 - Aceros Cortados Sas,C2511 - Fabricación de productos metálicos para uso estructural,150.0,300910
prospectos,800209481,800209481 - Guirnaldas/Innovaflora S.A.S,C3290 - Otras industrias manufactureras n.c.p.,150.0,67006
prospectos,800219028,800219028 - Texim Y Cia Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",150.0,27635
prospectos,800232356,800232356 - Fajobe Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",150.0,179225
prospectos,804005810,"804005810 - Empresa De Soluciones, Servicios E Innovacion Essi S.A.S.",M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,150.0,43292
prospectos,830005293,830005293 - Detalgraf S.A.S,"G4719 - Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco",150.0,18112
prospectos,830011337,830011337 - Clariant Colombia Sa,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",150.0,212308
prospectos,830012053,830012053 - Urbanizadora Marval S.A.S,F4111 - Construcción de edificios residenciales,150.0,633303
prospectos,830035263,830035263 - Lipesa Colombia Sas,C2029 - Fabricación de otros productos químicos n.c.p.,150.0,44820
prospectos,830038753,830038753 - Cesvi Colombia S.A.,G4512 - Comercio de vehículos automotores usados,150.0,34114
prospectos,830095169,830095169 - Dsm Nutritional Products Colombia Sa,C2029 - Fabricación de otros productos químicos n.c.p.,150.0,181409
prospectos,860000896,860000896 - Sika Colombia Sas,C2029 - Fabricación de otros productos químicos n.c.p.,150.0,446412
prospectos,860002302,860002302 - Eternit Colombiana Sa,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",150.0,302576
prospectos,860074578,860074578 - Inacsa Sas,C3120 - Fabricación de colchones y somieres,150.0,112504
prospectos,860512466,860512466 - Sabanalac Sas,C1040 - Elaboración de productos lácteos,150.0,313653
prospectos,860527917,860527917 - Industrias Bisonte S.A.,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",150.0,56015
prospectos,890200656,890200656 - Palmas Del Cesar S.A.,C1031 - Extracción de aceites de origen vegetal crudos,150.0,260342
prospectos,890206611,890206611 - Distribuidora Rayco Sas,"G4754 - Comercio al por menor de electrodomésticos y gasodomésticos, muebles y equipos de iluminación en establecimientos especializados",150.0,41828
prospectos,890212212,890212212 - Multiempleos Sa,N7820 - Actividades de empresas de servicios temporales,150.0,123514
prospectos,890707192,890707192 - Ucampo-Sullanta Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",150.0,186886
prospectos,890804199,890804199 - Productora De Alambres Colombianos Proalco Sas,C2410 - Industrias básicas de hierro y de acero,150.0,414993
prospectos,900239671,900239671 - Praxair Gases Industriales Ltda,C2011 - Fabricación de sustancias y productos químicos básicos,150.0,61124
prospectos,900585118,900585118 - Zorba Lacteos Sas,C1040 - Elaboración de productos lácteos,150.0,10253
prospectos,900759679,900759679 - Distribuidora Hino De Colombia Sas,G4511 - Comercio de vehículos automotores nuevos,150.0,263444
prospectos,900962559,900962559 - Ecomedics Sas,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",150.0,21671
prospectos,901078063,901078063 - Cpl Aromas Sas,C2029 - Fabricación de otros productos químicos n.c.p.,150.0,46497
prospectos,901121179,901121179 - Canpack Colombia Sas,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,150.0,556369
prospectos,901260104,901260104 - Ecopulpack Sas,C1709 - Fabricación de otros artículos de papel y cartón,150.0,28942
prospectos,830010438,830010438 - Servicios Alimenticios Aldimark Sas,I5611 - Expendio a la mesa de comidas preparadas,140.0,35475
Clientes,800113677,800113677 - Petrolabin Sas,F4290 - Construcción de otras obras de ingeniería civil,133.0,46327
Clientes,804011804,804011804 - Copower Limitada,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,131.0,66180
prospectos,900208445,900208445 - Ceramica San Lorenzo Industrial De Colombia Sas,C2392 - Fabricación de materiales de arcilla para la construcción,130.0,273526
prospectos,800089522,800089522 - Diateco Sas,F4210 - Construcción de carreteras y vías de ferrocarril,120.0,90503
prospectos,804002724,804002724 - Fersautos Sas,G4511 - Comercio de vehículos automotores nuevos,120.0,85160
prospectos,830084038,830084038 - Solutions Group Sas,C3110 - Fabricación de muebles,120.0,12806
prospectos,860001930,860001930 - Colegio Rochester Sas,P8513 - Educación básica primaria,120.0,31969
prospectos,860006327,860006327 - Laboratorios Erma Sa,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",120.0,34390
prospectos,860006965,860006965 - Pegatex Artecola Sas,C2029 - Fabricación de otros productos químicos n.c.p.,120.0,92110
prospectos,890210534,890210534 - Trienergy S.A.S.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,120.0,134456
prospectos,900018975,900018975 - Cass Constructores Sas,F4210 - Construcción de carreteras y vías de ferrocarril,120.0,151794
prospectos,900148269,900148269 - Vicsa Steelpro Colombia Sas,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,120.0,49869
prospectos,900263163,900263163 - Biomedical Distribution Colombia Sl Ltda,H5210 - Almacenamiento y depósito,120.0,41104
Clientes,800021599,800021599 - Colibri Flowers Sa,A0125 - Cultivo de flor de corte,110.0,89134
prospectos,804010412,804010412 - Agromilenio Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",110.0,273631
prospectos,830071113,830071113 - Cosmetic Fashion Corporation Sa,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",110.0,42594
prospectos,860518299,860518299 - Purificacion Y Analisis De Fluidos Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,105.0,46124
Clientes,900361916,900361916 - Jelm Inversiones Sas,I5612 - Expendio por autoservicio de comidas preparadas,101.0,33715
Clientes,800026845,800026845 - Ocati Sa,G4631 - Comercio al por mayor de productos alimenticios,100.0,89607
prospectos,800035606,800035606 - Campesa Sa,G4511 - Comercio de vehículos automotores nuevos,100.0,120003
prospectos,800041723,800041723 - Amcor Rigid Packaging De Colombia S.A.S.,C2229 - Fabricación de artículos de plástico n.c.p.,100.0,226088
prospectos,800042867,800042867 - Metalteco Sas,C2819 - Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,100.0,55999
prospectos,800055116,800055116 - Calypso Del Caribe Sa,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",100.0,578946
prospectos,800060530,800060530 - Alca Ltda,G4644 - Comercio al por mayor de aparatos y equipo de uso doméstico,100.0,85550
prospectos,800061512,800061512 - Basic Farm Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",100.0,21790
prospectos,800089439,800089439 - Espumas Santander Sas,C2221 - Fabricación de formas básicas de plástico,100.0,42260
prospectos,800134773,800134773 - Solinoff Corporation Sas,C3110 - Fabricación de muebles,100.0,57737
Clientes,800153963,800153963 - 800153963,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",100.0,35656
prospectos,800154428,800154428 - Industrias Ectricol Sas,C2712 - Fabricación de aparatos de distribución y control de la energía eléctrica,100.0,56782
