PROSPECTOS.Fuente,NIT,Nit-Razon Social,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),UT,02.Ingreso Actividades Ordinarias,02.Promedio de Ingreso Actividades Ordinarias,05. Utilidad Bruta,01. Deuda,01.Patrimonio
,901280569,901280569 - Canteras De Colombia La Fontana Sas,"B0811 - Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",,$1168,$584,$1102,$6275,$5811
,901280681,901280681 - Comercializadora Syg Tech Sas,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",,$62499,$62499,$6096,$10310,$6383
,901280820,901280820 - Gdjholding Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1925,$481,$0,$380,$67113
,901280842,901280842 - Promotora Unremanso S.A.S.,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,,,$0,,($2370)
,901281155,901281155 - Local Payment Colombia S.A.S,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",,$3416,$1708,$1579,,$1115
,901281471,901281471 - Constructora Obrascol Sas,F4290 - Construcción de otras obras de ingeniería civil,,$17529,$17529,($1457),,($13535)
,901281541,901281541 - Lp Medical Supplies S.A.S,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$10380,$5190,$188,,$560
,901282080,901282080 - Transred Group S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$0,$0,$0,,$2402
,901282242,901282242 - Fam Corporation S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1408,$352,($1819),$0,$212793
,901282396,901282396 - Op Gold Capital,G4642 - Comercio al por mayor de prendas de vestir,,$17404,$4351,$0,$76,$31662
,901282459,901282459 - Acopio La Campanita Sas,"G4722 - Comercio al por menor de leche, productos lácteos y huevos, en establecimientos especializados",,$61656,$30828,$8185,$649,$3982
,901282964,901282964 - Pproyecto Medieval Parque Comercial Yresidencial S.A.S.,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,$0,$0,$0,,$121
,901283161,901283161 - Grupo Innova Fresh Sas,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",,$252,$252,$149,$302,$423
,901283261,901283261 - Inversiones Grupo Vi S.A.S.,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,$580,$580,$0,,$2479
,901283547,901283547 - Inversiones El Cantil Sas,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,$15379,$5126,$0,,$103382
,901284326,901284326 - 24-7 Intouch Col Sas,N8220 - Actividades de centros de llamadas (call center),,$586035,$117207,$219206,$34773,$42676
,901284844,901284844 - Perfiles Y Soluciones Tecnologicas Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,$66793,$22264,$22891,$9373,$19702
,901285830,901285830 - Wealth Generators & Cia S. En C.,M7010 - Actividades de administración empresarial,,$44,$11,$0,$0,$36806
,901286068,901286068 - Lobo Blanco Primavera Sas,N8211 - Actividades combinadas de servicios administrativos de oficina,,$472,$118,$0,$39194,($25085)
,901286324,901286324 - Gestion De Derechos Sas,K6493 - Actividades de compra de cartera o factoring,,$70,$18,$0,,$4657
,901286333,901286333 - Jota  Enlightened S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$831,$208,$453,$8,$21288
,901286341,901286341 - Climare Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$352,$117,$0,$279,$17341
,901286422,901286422 - Inveraves Norte Sas,G4631 - Comercio al por mayor de productos alimenticios,,$40304,$20152,$3073,,$1444
,901286427,901286427 - Artistes Folks Colombia S.A.S,"J5911 - Actividades de producción de películas cinematográficas, videos, programas, anuncios y comerciales de televisión",,$64783,$21594,$27145,$2768,$60988
,901286438,901286438 - Fuerza Elite Op Sas,G4690 - Comercio al por mayor no especializado,,$29140,$9713,$2470,$3062,$13339
,901286513,901286513 - Madem Carretes De Colombia Sas,"C1690 - Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",,$49965,$12491,$11466,$0,$9416
,901286662,901286662 - Cocun Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$432,$108,$0,$0,$44570
,901286669,901286669 - Catcas Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1226,$307,$0,$0,$48775
,901286716,"901286716 - Miranda, Arana Velasco S.C. - Sucursal Colombiamirarana Velasco S.C. - Sucursal Colombia",M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,$11081,$3694,$7926,$454,$1018
,901286743,901286743 - Master Series Sas,"G4762 - Comercio al por menor de artículos deportivos, en establecimientos especializados",,$262632,$65658,$104831,$36251,$34907
,901286950,901286950 - Inversiones La Tilina S.A.S,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,$8594,$2148,$0,$24693,$102084
,901287068,901287068 - Rayocol Sas,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,,$30861,$10287,$7872,$4356,($1727)
,901287208,901287208 - Sime Group Refinery Sas,"C2591 - Forja, prensado, estampado y laminado de metal; pulvimetalurgia",,$201,$100,($348),$61358,$21075
,901287859,901287859 - Cada - Buck Financial Group S.A.S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,,,$0,,$109
,901288190,901288190 - Gran Tierra Energy Resources Inc. Sucursal Colombia,G4669 - Comercio al por mayor de otros productos n.c.p.,,$279539,$139770,$2725,,($22416)
,901288688,901288688 - Promotora Valomot Sas,F4111 - Construcción de edificios residenciales,,$1334,$667,$179,$13,$1623
,901289105,901289105 - Razón Socialinversiones Sanchez Muñoz Y Compañia S.A.S.,I5611 - Expendio a la mesa de comidas preparadas,,$403,$403,$223,$0,$70
,901289367,901289367 - Celidonia Sas,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,$0,$0,$0,$0,$12578
,901289722,901289722 - Colombia&Usa Emeralds  International Sas,"B0820 - Extracción de esmeraldas, piedras preciosas y semipreciosas",,,,$0,$11900,$531
,901289748,901289748 - Olimac 605 Sas,K6613 - Otras actividades relacionadas con el mercado de valores,,$0,$0,$0,,($2)
,901290531,901290531 - Empresa Constructora Brasil Sa Sucursal Colombia,F4290 - Construcción de otras obras de ingeniería civil,,$47383,$15794,$9614,$0,$8214
,901290762,901290762 - Pez Hoja Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$37,$9,$34,$0,$28036
,901290834,901290834 - Distribuidota Valencia & Castaño Sas,G4631 - Comercio al por mayor de productos alimenticios,,$36474,$18237,$6871,$0,$5426
,901290934,901290934 - Global Care Financial Service Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$940,$470,$0,,$187
,901290936,901290936 - Go Life Colombia Sas,G4631 - Comercio al por mayor de productos alimenticios,,$2383,$596,$1476,$0,($444)
,901291074,901291074 - Faberge Inversiones Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$4546,$1137,$4186,$2857,$72780
,901291125,901291125 - Mastercol Trading Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$217123,$54281,$14531,$18939,$10073
,901291253,901291253 - Fiordo Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$0,$0,$0,,$102598
,901292639,901292639 - Inversiones Vipig S.A.S,"G4723 - Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados",,$75934,$37967,$3379,$425,$2139
,901292978,901292978 - Formula Quimica Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$36030,$12010,$2172,$3199,$3431
,901293328,901293328 - Inbest Latam Sas,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,,$5504,$1835,$0,$1,$1660
,901293492,901293492 - Primitivo Restaurante Bolera Bar Sas,I5611 - Expendio a la mesa de comidas preparadas,,$18792,$9396,$7307,$185,$5291
,901294173,901294173 - Torxa Inv Sas,M7020 - Actividades de consultoría de gestión,,$36,$36,$26,$0,$11
,901294178,901294178 - Vulcano Resources S.A.S.,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",,$952,$476,$389,$2055,$479
,901294241,901294241 - Pagos Automaticos De Colombia Sas,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,,$42978,$21489,$28519,$1101,$34331
,901294376,901294376 - Polen Colombia S.A. Sociedad Administradora De  Planes De Autofinanciamiento Comercial,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$3537,$884,$0,$3070,$12854
,901294736,901294736 - Innovation Tickets Sas,N7990 - Otros servicios de reserva y actividades relacionadas,,$29841,$7460,$9539,$320,$10680
,901294997,901294997 - Actividades Inmobiliarias Con Bienes Propios,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$13630,$3407,$13009,$7125,$7784
,901295207,901295207 - Provyser Logistics Sas,C1084 - Elaboración de comidas y platos preparados,,$7082,$7082,$120,$1145,$1340
,901295438,901295438 - Mgm Alumbrados Publicos Colombia S.A.S,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,$17600,$4400,$0,,$110137
,901296420,901296420 - Pretailers Sas,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",,$25967,$8656,$14315,,$2711
,901297096,901297096 - Suramericana De Muebles Y Accesorios Sas,C3110 - Fabricación de muebles,,$28575,$14288,$2483,$0,$151
,901297266,901297266 - Depósitos Y Soluciones Logísticas Sas,H5210 - Almacenamiento y depósito,,$1455,$727,$218,,$16776
,901297283,901297283 - Grupo Kaia Sas,F4111 - Construcción de edificios residenciales,,$154431,$38608,$14637,$99664,$2591
,901297889,901297889 - Empresa De Proyectos  Comerciales S A S,C2229 - Fabricación de artículos de plástico n.c.p.,,$791,$264,$0,$520,$55657
,901298098,901298098 - Grupo Maikai S.A.S,H4923 - Transporte de carga por carretera,,$8311,$2078,$6264,$1822,$10772
,901298451,901298451 - Compañia Colombiana De Empaques Sas,C2221 - Fabricación de formas básicas de plástico,,$3476,$1159,$516,$331,$1786
,901298659,901298659 - Pollos Cardenas Sas,"G4723 - Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados",,$53700,$26850,$2872,$3920,$2695
,901298682,901298682 - Pollos Mi Juano Sas,"G4724 - Comercio al por menor de bebidas y productos del tabaco, en establecimientos especializados",,$35731,$17866,$2542,$1569,$2653
,901298786,901298786 - Inversiones Agropecuarias Fc S.A.S,A0144 - Cría de ganado porcino,,$56360,$14090,$5438,$9163,$7859
,901298964,901298964 - 3Erre Group Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$984,$492,($7816),$0,$46444
,901298972,901298972 - Hybrico Soluciones Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$66764,$33382,$36988,$127746,$40829
,901299168,901299168 - Foodology Sas,I5619 - Otros tipos de expendio de comidas preparadas n.c.p.,,$88746,$44373,$51862,$3459,$3514
,901299408,901299408 - Hybrico Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$82790,$27597,$13402,$0,$27021
,901299735,901299735 - Tierra & Ganado Sas,A0141 - Cría de ganado bovino y bufalino,,$39432,$9858,$8065,$661,$33201
,901299780,901299780 - Jknm Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$969,$242,$0,$5517,($563)
,901300047,901300047 - Supermercado Ramirez Hermanos Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",,$223491,$111746,$34791,$5778,$11328
,901300443,901300443 - Confectionery And Snacks Colombia Sas,C1051 - Elaboración de productos de molinería,,$2827,$942,$114,$0,($18282)
,901300669,901300669 - Netrex Colombia Sas,A0141 - Cría de ganado bovino y bufalino,,$809,$405,$0,$25,$3251
,901300741,901300741 - Coesco Colombia Sas,G4731 - Comercio al por menor de combustible para automotores,,$2594249,$518850,$262147,,$142672
,901300979,901300979 - Importaciones Del Sur Sas,G4721 - Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,,$48687,$24343,($1432),$18277,($5443)
,901301127,901301127 - Santo Guru Ponpon Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,$0,$0,$0,,$34612
,901301746,901301746 - Vertical Partners S.A.S,M7010 - Actividades de administración empresarial,,$1103,$552,$0,,$2351
,901301865,901301865 - Prime Energia Colombia S.A.S,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,$112791,$22558,$103662,$89818,$26533
,901302120,901302120 - Greenyellow Clim Solar Sas,D3530 - Suministro de vapor y aire acondicionado,,$70200,$14040,$61239,$47,$174311
,901302549,901302549 - Kartal S.A.,K6613 - Otras actividades relacionadas con el mercado de valores,,$0,$0,$0,$15400,$208645
,901302584,901302584 - Mppm Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$1473,$368,$1428,,$23526
,901302589,901302589 - Caca Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$2017,$504,$1958,,$30696
,901302813,901302813 - Comercializadora Internacional Toscano Group Sas,G4662 - Comercio al por mayor de metales y productos metalíferos,,$401158,$133719,$10563,$24281,$5867
,901302879,901302879 - Sociedad Angulo Quiñones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$2231,$744,$0,$3327,$32334
,901303035,901303035 - Generac Colombia Sas,C3290 - Otras industrias manufactureras n.c.p.,,$26294,$13147,$3792,$17,($4240)
,901303041,901303041 - Efe Gama Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,$0,,$3181
,901303144,901303144 - Pollos Mjm Sas,"G4723 - Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados",,$44353,$22177,$2769,$1654,$2506
,901303671,901303671 - Visum Capital S.A.S.,M7020 - Actividades de consultoría de gestión,,$61402,$20467,$0,$41,$21782
,901303906,901303906 - Pacific Construccions Sas,F4111 - Construcción de edificios residenciales,,$0,$0,$0,$0,$100
,901303960,901303960 - Utilitarios Sas,"G4541 - Comercio de motocicletas y de sus partes, piezas y accesorios",,$140147,$46716,$16507,$2113,$5595
,901304444,901304444 - Iicac S.A.S.,K6613 - Otras actividades relacionadas con el mercado de valores,,$726,$182,$0,,$20464
,901304705,901304705 - Agrovilela S.A.S,A0150 - Explotación mixta (agrícola y pecuaria),,$11407,$2281,$4358,$12064,$253366
,901304812,901304812 - Renova 22 Sas,F4111 - Construcción de edificios residenciales,,$49556,$12389,$1730,$0,$9877
,901305669,901305669 - Productos Alimenticios Niña Viky Sas,C1081 - Elaboración de productos de panadería,,$43620,$21810,$12554,$2476,$2914
,901305927,901305927 - Inmobiliaria Inchcape Colombia S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$6905,$2302,$3810,,$131923
,901306431,901306431 - Systemgroup Npl Co Sas,K6493 - Actividades de compra de cartera o factoring,,$45059,$11265,$20224,,$48014
,901306525,901306525 - Agregados E Inversiones Casablanca Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$52433,$26216,$26919,$25938,$23664
,901306533,901306533 - Fapadasa Sas,M7020 - Actividades de consultoría de gestión,,$51,$13,$0,,$25001
,901306557,901306557 - Inversiones Y Proyectos Cheers Sas,C1084 - Elaboración de comidas y platos preparados,,$3802,$3802,$2316,$399,$433
,901306687,901306687 - Mnemo Evolution & Integration Services Sa,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,$0,$0,$0,$0,$8422
,901308114,901308114 - Wellbore Integrity Solutions Colombia S.A.S.,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,,$247728,$49546,$66621,$7983,$76706
