PROSPECTOS.Fuente,NIT,Nit-Razon Social,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),UT,02.Ingreso Actividades Ordinarias,02.Promedio de Ingreso Actividades Ordinarias,05. Utilidad Bruta,01. Deuda,01.Patrimonio
,900822487,900822487 - Grupo Moda Class Sas,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",,$8580,$2145,$1907,$540,$3402
,900823358,900823358 - Grupo De Estrategias Alternativas Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$18153,$6051,$6050,$20929,($3586)
,900823844,900823844 - Nuestro Progreso Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$0,$0,$0,,$3236
,900825671,900825671 - Invergega Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$8571,$2143,$0,$1504,$73820
,900832036,900832036 - Pastor Olarte Sas,G4755 - Comercio al por menor de artículos y utensilios de uso doméstico en establecimientos especializados,,$32045,$8011,$13636,$5661,$14588
,900832629,900832629 - Blush-Bar S.A.S,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",,$50053,$50053,$26142,$18,$18515
,900834326,900834326 - Servicios Especializados Mundial De Colisiones Sas,G4520 - Mantenimiento y reparación de vehículos automotores,,$1403,$1403,$700,$0,$329
,900835007,900835007 - Frigorifico Regional Sabana De Occidente S.A.S.,C1011 - Procesamiento y conservación de carne y productos cárnicos,,,,$0,,$9084
,900836437,900836437 - Sany Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$351333,$87833,$53721,$0,$25110
,900837252,"900837252 - Business Chain S.A,S En Reorganización","C2825 - Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",,$4210,$4210,$874,$1123,($1735)
,900845286,900845286 - Promotora De Estrategias Inteligentes Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$473,$473,$115,$11184,($1965)
,900847099,900847099 - Ferreteria Agrotodo Sas,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,$198546,$49636,$28326,$10973,$44362
,900847832,900847832 - Proinco Constructores S.A.S.,F4210 - Construcción de carreteras y vías de ferrocarril,,$15889,$3972,$2081,$3482,$5429
,900849507,900849507 - Maquinobras De Colombia Sas,F4290 - Construcción de otras obras de ingeniería civil,,$202680,$50670,$64289,$6168,$126550
,900850745,900850745 - Biovitalfarma Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$1622,$1622,$250,$24,$2278
,900852690,900852690 - Lca Ingenieros Sas,F4290 - Construcción de otras obras de ingeniería civil,,$601,$200,$46,$823,$4511
,900855108,900855108 - Integrar Soluciones Farmaceuticas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$241,$121,$208,$361,$4780
,900859296,900859296 - Melo Y Alvarez Ingenieria Sociedad Por Acciones Simplificadas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,$15659,$3915,$7264,$13,$13814
,900859493,900859493 - Progresar Con Valor Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$1357,$679,$0,,$4521
,900861266,900861266 - Top Drive Sas,G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,,$200646,$66882,$59295,$42603,$34076
,900861500,900861500 - Aceites Del Magdalena Medio Sas,C1031 - Extracción de aceites de origen vegetal crudos,,$310451,$77613,$53978,$22548,$118347
,900862492,900862492 - Agrocargo Sas,H4923 - Transporte de carga por carretera,,$6360,$2120,$4444,$2235,$4838
,900863942,900863942 - Inversiones Aranda Rivera S.A.S.,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,$27214,$6804,$12067,$1064,$24658
,900864596,900864596 - Tu Alianza S.A.S,N7830 - Otras actividades de provisión de talento humano,,$290365,$72591,$11802,$2855,$2281
,900867041,900867041 - N & F Colombia S.A.S.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,,,$0,$0,($883)
,900867050,900867050 - Agroavicola La Fortaleza Sas,A0145 - Cría de aves de corral,,$37876,$12625,$5503,$698,$9290
,900867592,900867592 - Organización Empresarial Blanco Hernandez S.A.S,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,$11476,$3825,$2928,$1394,$8168
,900868270,900868270 - Provefabrica S.A.S.,G4690 - Comercio al por mayor no especializado,,$190483,$47621,$46301,$4043,$14613
,900869003,900869003 - B Braun Surgical Sas,"C3250 - Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",,$215627,$43125,$36095,$114642,$46479
,900869946,900869946 - Patiño Rojas Y Ordoñez Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$6213,$1553,$5155,$5262,$4622
,900874148,900874148 - Corrosion Y Materiales De Ingenieria Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$3949,$987,$2115,$364,$20506
,900874381,900874381 - Agroinversiones Rg Sas,A0141 - Cría de ganado bovino y bufalino,,$10173,$2543,$1823,$21392,$22776
,900875621,900875621 - Entremonte Hotel Spa Santamarta,I5511 - Alojamiento en hoteles,,$0,$0,$0,$10846,$981
,900877406,900877406 - Rios Braza Sas,I5611 - Expendio a la mesa de comidas preparadas,,$4,$1,$0,$168670,($94903)
,900882371,900882371 - Gazoe Cryogenics Services Sas,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,,$4438,$1110,$1924,,$11236
,900882422,900882422 - Mercaderia Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco",,$4737395,$2368698,$684912,$1589580,($1358629)
,900883938,900883938 - Hector T Valencia Sas,F4210 - Construcción de carreteras y vías de ferrocarril,,$10460,$2615,$10276,,$50802
,900887637,900887637 - C.I Latrans Grupo Logisticos Sas,G4662 - Comercio al por mayor de metales y productos metalíferos,,$242032,$60508,$19506,$5483,$26218
,900888424,900888424 - Inversusa Sas,I5611 - Expendio a la mesa de comidas preparadas,,$3718,$1859,$1337,,$453
,900890474,900890474 - Comercio Directo Sas,G4643 - Comercio al por mayor de calzado,,$53506,$13376,$7302,$6623,$9230
,900894026,900894026 - Finanzar S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$897,$224,$0,,$20282
,900894367,900894367 - Goduar S.A.S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$24,$6,$0,,$51133
,900894412,900894412 - Inversiones Yogod Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$128,$64,$0,,$5135
,900894432,900894432 - Jayama Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$0,$0,$0,,$3544
,900894440,900894440 - Sabentu Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$317,$106,$0,,$7964
,900894458,900894458 - Inversiones Yolita Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$0,$0,$0,,$6277
,900895431,900895431 - Temporal Activa Sas,N7820 - Actividades de empresas de servicios temporales,,$52044,$17348,$7925,$1926,$20509
,900895545,900895545 - Cyflex Corrugados Y Empaques Flexibles Sociedad Por Acciones Simplificada,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$23025,$5756,$3885,$7522,$2154
,900895802,900895802 - Prada Contratistas Constructores Sas,F4210 - Construcción de carreteras y vías de ferrocarril,,$0,$0,$0,$372,$882
,900896246,900896246 - Avient Colombia Sas,C2221 - Fabricación de formas básicas de plástico,,$262839,$52568,$79167,$5964,$212394
,900897386,900897386 - Smc Colombia Sas,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,,$25162,$6291,$14745,$3,$72793
,900897497,900897497 - 90Grados Contructora Sas,F4111 - Construcción de edificios residenciales,,$4218,$1406,$50,,$1652
,900898546,900898546 - Alianza Del Fonce,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$7666,$1916,$6445,$28,$3639
,900900895,900900895 - Mag Textiles Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,$331069,$82767,$66457,$72953,$22181
,900903121,900903121 - Jgd Inversiones Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$0,$0,$0,,$22366
,900905803,900905803 - Ecobios By Sofrapar Sas,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,,$7,$4,$1,$0,($25)
,900905979,900905979 - Biotecno Zf Sas,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",,$68692,$22897,$33618,$2646,$22060
,900910200,900910200 - Grupo82J97 Sas,A0150 - Explotación mixta (agrícola y pecuaria),,$1889,$630,$805,$15281,$7985
,900912834,900912834 - Construcciones Caña Dulce Sas,F4111 - Construcción de edificios residenciales,,$11799,$5899,$874,,$22204
,900915939,900915939 - Iinversiones Beltran Sas,F4290 - Construcción de otras obras de ingeniería civil,,$200,$67,$60,,$750
,900916920,900916920 - Condominio Mesa De Los Santos Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$13596,$4532,$1678,$90,$1850
,900918346,900918346 - Latinmed Sas,"G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados",,$635,$318,($458),$24,($640)
,900919124,900919124 - West Lake Colombia Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$69987,$34994,$18582,$4757,$17973
,900927558,900927558 - Comercializadora Inmobiliaria La Cristalina Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1751,$438,$1750,$8,$6447
,900928341,900928341 - Accedo Santander S.A..S,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,$106039,$35346,$0,$10104,$15961
,900929704,900929704 - Santardi Grupo Constructor Sas,F4111 - Construcción de edificios residenciales,,$10454,$2613,$1754,,$2262
,900931211,900931211 - Renewable Energy Sas,M7020 - Actividades de consultaría de gestión,,$2576,$1288,$2157,,$7427
,900931305,900931305 - Siemens Healthcare S.A.S.,G4669 - Comercio al por mayor de otros productos n.c.p.,,$1863770,$372754,$509429,$571325,$289381
,900934445,900934445 - Servicios Integrales En Alimentos Sas En Reorganizacion,C1081 - Elaboración de productos de panadería,,,,$0,,$660
,900937674,900937674 - 95/24 Colombia S.A.S.,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,$435724,$145241,$102972,$1923,$67499
,900938078,900938078 - Proyectos Inmobiliarios De Santander Sas,F4111 - Construcción de edificios residenciales,,$4531,$1133,$1892,$36,$4778
,900939276,900939276 - Carvajal & Castillo Constructora Sas,F4111 - Construcción de edificios residenciales,,$6166,$1542,$697,$153,$7102
,900939964,900939964 - Red Polar Sas,H5210 - Almacenamiento y depósito,,$72948,$14590,$39199,$21283,$83440
,900940222,900940222 - Ingesep Biodiesel Sas,G4731 - Comercio al por menor de combustible para automotores,,$70914,$17728,$7438,$7473,$4930
,900943865,900943865 - Urbymaq S.A.S,F4210 - Construcción de carreteras y vías de ferrocarril,,$7593,$2531,$0,,$5162
,900944526,900944526 - Operadora Minera El Diamante Sas,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",,$215132,$53783,$33996,$18313,$29077
,900946020,900946020 - Abonos Ags Sas,C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados,,$16827,$8413,$3386,$1496,$8541
,900947778,900947778 - Eglo Colombia Iluminacion Sas,"G4754 - Comercio al por menor de electrodomésticos y gasodomésticos, muebles y equipos de iluminación en establecimientos especializados",,$27764,$6941,$20048,$1323,$37114
,900948147,900948147 - Pelletco Sas,C2013 - Fabricación de plásticos en formas primarias,,$93196,$31065,$14450,$2753,$19678
,900948622,900948622 - Distribuidora Suescun Company Sas,"G4761 - Comercio al por menor de libros, periódicos, materiales y artículos de papelería y escritorio, en establecimientos especializados",,$75014,$18754,$15482,$7877,$12756
,900949641,900949641 - Colombia Dorada Joyas Sas,"C3210 - Fabricación de joyas, bisutería y artículos conexos",,$13560,$4520,$1055,$1472,$1678
,900949684,900949684 - Econnabis Sas,A0128 - Cultivo de especias y de plantas aromáticas y medicinales,,$2997,$599,($14395),$68,($223381)
,900953480,900953480 - Energia Pura Proyecto Sopo S.A.S.,D3511 - Generación de energía eléctrica,,$10311,$2062,$4307,$11673,$55774
,900956416,900956416 - Sabana Security Glass Sas,C2310 - Fabricación de vidrio y productos de vidrio,,$33147,$8287,$7289,$3470,$6263
,900956748,900956748 - Seniors House Sas,F4111 - Construcción de edificios residenciales,,$9590,$4795,$643,,$10991
,900958778,900958778 - Gruas Y Canastas Dielectricas Sas En Reorganizzacion,H4923 - Transporte de carga por carretera,,$3183,$3183,$1022,,$1476
,900961620,900961620 - Cardinal Health Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$172258,$34452,$82801,$3171,$69541
,900961779,900961779 - Concretart Logistica De Transporte Sas,H4922 - Transporte mixto,,$1663,$1663,($732),$0,($2681)
,900962305,900962305 - Soldertec Sas,"C3210 - Fabricación de joyas, bisutería y artículos conexos",,$62,$62,$18,,($131)
,900963433,900963433 - Ingetalleres Rodadando Sas,G4520 - Mantenimiento y reparación de vehículos automotores,,$0,$0,$0,,($239)
,900965080,900965080 - Katana Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$663,$221,$651,$3,$3478
,900967391,900967391 - Aliaxis Colombia Zona Franca Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,$35049,$7010,$14205,$2912,$40755
,900967809,900967809 - Novalene Zona Franca Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,$470393,$94079,$99637,$196030,$275228
,900967924,900967924 - Estacion De Servicio El Nogal Sas,G4731 - Comercio al por menor de combustible para automotores,,$54076,$13519,$5556,$8113,$6758
,900973386,900973386 - Inversiones Reyvi Sas,F4111 - Construcción de edificios residenciales,,$0,$0,$0,$11666,$2437
,900975111,900975111 - Abastecedora De Ferreterias Sas,G4690 - Comercio al por mayor no especializado,,$119321,$29830,$34470,$1628,$48246
,900977889,900977889 - Pideka Sas,A0129 - Otros cultivos permanentes n.c.p.,,$3970,$1323,($2721),$38317,$102608
,900979470,900979470 - Inversiones Mafitx Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$442,$110,$426,,$24343
,900979935,900979935 - Torralta Inversiones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$6854,$1713,$3525,$17159,$7604
,900980616,900980616 - Jeremias Vesga Ingenieria Sas,F4290 - Construcción de otras obras de ingeniería civil,,$7419,$1855,$2772,$1049,$8490
,900980748,900980748 - Lgokp Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1830,$610,$444,$6667,$627
,900981009,900981009 - Roble Construcciones Sas,F4111 - Construcción de edificios residenciales,,$28611,$7153,$2828,$97923,$5913
,900982097,900982097 - Fitofertil Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$151586,$50529,$19255,,$4730
,900982258,900982258 - Gys Commodities Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$120118,$60059,$5364,$3657,$2807
,900983749,900983749 - Agricola Cadena Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$181214,$60405,$32144,$3511,$21428
,900984721,900984721 - J&C Distribuciones S.A.S,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",,$98686,$24671,$14571,$2888,$5362
